245100029,,CA DE CHALONS EN CHAMPAGNE,,,18.0,,
247800584,,CA VERSAILLES GRAND PARC,CA VERSAILLES GRAND PARC,,44.0,78.0,65.0
200056232,,CA PARIS SACLAY,CA PARIS SACLAY,,51.0,61.0,0.0
241700434,,CA LA ROCHELLE,CA LA ROCHELLE,,4.0,30.0,84.0
246401723,,CA PAU BEARN PYRENEES,,,33.0,,
200069425,,CA MONT SAINT MICHEL NORMANDIE,CA MONT SAINT MICHEL NORMANDIE,,11.0,11.0,0.0
200067205,,CA DU COTENTIN,CA DU COTENTIN,,27.0,27.0,1.0
200010700,,CA CAUX VALLEE DE SEINE,CA CAUX VALLEE DE SEINE,,53.0,149.0,28.0
200067437,,CA PROVENCE ALPES AGGLOMERATION,CA PROVENCE ALPES AGGLOMERATION,,1.0,3.0,9.0
200034700,,CA DURANCE LUBERON VERDON,CA DURANCE LUBERON VERDON,,2.0,8.0,31.0
248500589,,CA LA ROCHE SUR YON AGGLOMERATION,CA LA ROCHE SUR YON,,130.0,1.0,2.0
200071199,,CC PLAINE LIMAGNE,CC PLAINE LIMAGNE,,1.0,1.0,0.0
200072080,,CC DU PAYS DE SAINT ELOY,CC DU PAYS DE SAINT ELOY,,2.0,2.0,0.0
240300491,,CC DU PAYS DE LAPALISSE,CC DU PAYS DE LAPALISSE,,2.0,2.0,0.0
200072098,,CC COMBRAILLES SIOULE ET MORGE,CC COMBRAILLES SIOULE ET MORGE,,3.0,3.0,0.0
200066637,,CC HAUTES TERRES COMMUNAUTE,CC HAUTES TERRES COMMUNAUTE,,6.0,6.0,0.0
241501139,,CC DU PAYS DE SALERS,CC DU PAYS DE SALERS,,7.0,7.0,0.0
242900744,,CC POHER COMMUNAUTE,CC POHER COMMUNAUTE,,1.0,1.0,1.0
200069086,,CC LEFF ARMOR,CC LEFF ARMOR,,5.0,5.0,5.0
248400236,,CC DU PAYS REUNI D'ORANGE,CC DU PAYS REUNI D'ORANGE,,5.0,31.0,34.0
226300010,,PUY DE DOME,PUY DE DOME,,26.0,24.0,23.0
223700014,,INDRE ET LOIRE,INDRE ET LOIRE,,24.0,2.0,3.0
225700012,,MOSELLE,MOSELLE,,20.0,20.0,0.0
225400019,,MEURTHE ET MOSELLE,MEURTHE ET MOSELLE,,7.0,17.0,1.0
223300013,,GIRONDE,GIRONDE,,90.0,164.0,84.0
227605409,,SEINE MARITIME,SEINE MARITIME,,238.0,131.0,139.0
222702292,,EURE,EURE,,104.0,32.0,25.0
221401185,,CALVADOS,CALVADOS,,19.0,23.0,104.0
220600019,,ALPES MARITIMES,ALPES MARITIMES,,1.0,48.0,58.0
228400016,,VAUCLUSE,VAUCLUSE,,1.0,21.0,34.0
228300018,,VAR,VAR,,1.0,9.0,8.0
220400014,,ALPES DE HAUTE PROVENCE,ALPES DE HAUTE PROVENCE,,4.0,34.0,94.0
220500011,,HAUTES ALPES,HAUTES ALPES,,7.0,116.0,122.0
224400028,,LOIRE ATLANTIQUE,LOIRE ATLANTIQUE,,209.0,517.0,541.0
224900019,,MAINE ET LOIRE,MAINE ET LOIRE,,84.0,176.0,251.0
227200029,,SARTHE,SARTHE,,37.0,1.0,67.0
213803828,,SAINT EGREVE,SAINT EGREVE,,3.0,20.0,20.0
216902718,,CHASSIEU,CHASSIEU,,10.0,10.0,9.0
216901231,,LYON,LYON,,13.0,16.0,17.0
213801855,,GRENOBLE,GRENOBLE,,45.0,116.0,126.0
212203608,,TREGUEUX,TREGUEUX,,1.0,1.0,1.0
215600115,,BEGANNE,BEGANNE,,1.0,2.0,2.0
215600784,,GUIDEL,GUIDEL,,1.0,1.0,1.0
215601212,,LORIENT,LORIENT,,1.0,48.0,55.0
215602327,,SAINT PERREUX,SAINT PERREUX,,1.0,2.0,2.0
213500515,,CESSON SEVIGNE,CESSON SEVIGNE,,2.0,11.0,11.0
212202048,,PLOEZAL,PLOEZAL,,3.0,5.0,7.0
215602061,,SAINT AVE,SAINT AVE,,4.0,13.0,20.0
213503642,,NOYAL CHATILLON SUR SEICHE,NOYAL CHATILLON SUR SEICHE,,5.0,6.0,6.0
212201131,,LANNION,LANNION,,6.0,7.0,7.0
213502818,,SAINT JACQUES DE LA LANDE,SAINT JACQUES DE LA LANDE,,7.0,11.0,11.0
212202782,,SAINT BRIEUC,SAINT BRIEUC,,8.0,9.0,11.0
212203897,,YFFINIAC,YFFINIAC,,8.0,8.0,8.0
212200703,,GUINGUAMP,GUINGUAMP,,11.0,11.0,10.0
216802538,,OTTMARSHEIM,OTTMARSHEIM,,1.0,1.0,1.0
216802710,,RIEDISHEIM,RIEDISHEIM,,3.0,3.0,3.0
216803841,,ZILLISHEIM,ZILLISHEIM,,3.0,3.0,3.0
216802785,,RIXHEIM,RIXHEIM,,5.0,5.0,5.0
216803759,,WITTELSHEIM,WITTELSHEIM,,7.0,7.0,7.0
216802249,,MULHOUSE,MULHOUSE,,41.0,43.0,46.0
215900176,,ARMENTIERES,ARMENTIERES,,2.0,2.0,1.0
215905993,,TOURCOING,TOURCOING,,2.0,1.0,19.0
215903501,,LILLE,LILLE,,3.0,28.0,303.0
215900093,,VILLENEUVE D'ASCQ,VILLENEUVE D'ASCQ,,4.0,7.0,7.0
215901968,,ENNETIERES EN WEPPES,ENNETIERES EN WEPPES,,5.0,6.0,5.0
215905126,,ROUBAIX,ROUBAIX,,38.0,231.0,261.0
219200730,,SURESNES,SURESNES,,13.0,22.0,25.0
219200508,,NANTERRE,NANTERRE,,7.0,18.0,18.0
219400280,,CRETEIL,,,264.0,,
219400199,,CHENNEVIERES SUR MARNE,CHENNEVIERES SUR MARNE,,5.0,5.0,0.0
213300635,,BORDEAUX,BORDEAUX,,79.0,62.0,85.0
218601946,,POITIERS,POITIERS,,43.0,44.0,56.0
211703004,,LA ROCHELLE,LA ROCHELLE,,300.0,738.0,454.0
214700015,,AGEN,AGEN,,5.0,73.0,87.0
213101496,,COLOMIERS,COLOMIERS,,1.0,1.0,1.0
213101843,,FLOURENS,FLOURENS,,1.0,1.0,1.0
213105414,,SEILH,SEILH,,1.0,1.0,1.0
213100225,,AUCAMVILLE,AUCAMVILLE,,4.0,4.0,4.0
